,Ind_Biomass,Ind_Coal,Ind_Briquette,Ind_Gas,Ind_Kerosene,Ind_Gasoil CN 48,Ind_MDF,Ind_Fuel Oil,Ind_Total Fuel,Ind_LPG,Ind_Electricity,Ind_Total,RT_Biomass,RT_Gas,RT_Kerosene,RT_LPG,RT_Electricity,RT_Total,Kom_Biomass,Kom_Gas,Kom_Kerosene,Kom_Gasoil CN 48,Kom_MDF,Kom_Total Fuel,Kom_LPG,Kom_Electricity,Kom_Total
2012,-0.04400591111539531,-0.33901991613094495,0.19717167930138302,0.21479968950824307,-0.6853878404821533,0.8049474885090893,-0.5759595518708914,-0.2496913118055536,0.5980915712729356,-0.008128606746662631,0.026667166655276853,0.35588465294313704,-0.47438758716168195,0.09112863002870408,-0.6853420430945781,0.8629443686770258,0.22712102697381545,-0.7686812671281117,-0.2423206410356046,-0.11585752638690211,-0.5524627372785543,0.8365293081259374,-0.5586466051096319,0.5612911799132176,0.05785260576144391,-0.055421805269669,0.3865447379854989
2013,0.073949449424762,-0.6997781324328527,-0.16132228306476792,0.11403442894896619,-0.7101979314729079,-0.17164649509501761,-0.6015244909383152,-1.34164129405351,-0.6409330326564732,0.25760094434654446,-0.03233898776715827,-0.6208777043094811,-0.539047370884944,-0.05204561525894408,-0.7103414965046815,0.9375597548305584,0.15762681309425053,-0.7468512388780332,0.10096693376483526,0.8044447115166036,-0.724482484621515,-0.17843505857771502,-0.6277860364350815,-0.9385200194458667,0.41782437494376173,-0.027885185041342908,0.06879100283437298
2014,-1.967578812109114,1.1021211101455508,-1.2905782645181436,-0.17072996661400228,-0.7695001001825165,-0.28631119790821347,-0.6389456336312108,-0.08286562007322695,-0.29386652880692055,0.1733203322387487,-0.05023661868924334,-1.0729409753591728,-0.5772994168509509,-0.12821611778481962,-0.769588989481453,0.9963393186251757,0.20503140694038602,-0.7003970488755016,-0.14135370727076937,0.4481281681002818,-0.7840277817786936,-0.2975450590200559,-0.6277860364350815,-0.042354129937034024,0.3535437018754908,-0.04043351830994718,0.19372760357032986
2015,0.003327059812151978,0.033660454944528295,1.1471806795716832,0.06594374593663771,-0.8106485437769387,-0.8083893417341658,-0.6548774072529386,-0.2181085660417954,-0.7989003659576647,0.08876780220652014,-0.05820866454591578,-1.0636318894645729,-0.6664658577337601,0.2587299641892595,-0.8110258864099927,1.014996192650407,0.14180122558758895,-0.7479110826203131,-0.14135370727076935,-0.026231892766845677,-0.8251949008009406,-0.8397484973270817,-0.6277860364350815,-0.45679127053586266,0.20891218747188087,-0.04008495349693042,-0.09742019960220766
2016,0.002883451837198292,-0.26043126116148263,1.165105377689991,-0.20981369896181437,-0.8457457456662989,-0.127284831305143,-0.6774782954139943,0.3275537246290763,-0.0010133328579549072,0.07704265762144447,0.10103993902890263,-1.1396693194392207,-0.7134859178504088,0.03662950749367777,-0.8459605022415587,1.0589150474445022,0.1300701024067143,-0.7438093496956452,-0.12116032051780234,-0.3563165434163218,-0.8604810028200094,-0.13244664141851015,-0.696925467760531,0.612353635631698,0.19284201920481314,0.14395726777593265,0.21062186456053617
2017,4.436079749536859e-05,0.024034683276050517,-1.0217077927435305,1.2101481571396637,-0.8427201248137678,-0.17496087227472087,-0.5622508164289396,0.07067030240207273,-0.1113540218352661,0.1402368230473009,-0.004062419660909811,-1.0155784107540813,-0.7789406989145307,0.05222215955792808,-0.8428911024690743,1.1097643512601578,0.10985679883829658,-0.7337339520417627,-0.14135370727076935,-0.1486473923454592,-0.8575404943184204,-0.1816542477788594,-0.5586466051096319,-0.020979148473484144,0.3985401730232805,-0.10265233743344337,0.102073708617474
2018,0.006920284409275723,0.5522027974462906,-1.272653566399836,0.8114297518300908,-0.8457457456662989,-0.4071584889220098,-0.617826770923339,0.14227870616346516,-0.31711688826999684,0.08602693473834977,0.2188633838450641,-0.3426256119179129,-0.8029519229486145,0.14660250255424867,-0.8457585680460006,1.1555937453487666,0.048159325294089506,-0.6973689238975588,-0.14135370727076935,0.015301937447326663,-0.8604810028200094,-0.42309343786468523,-0.6277860364350815,-0.21216648267523597,0.26997882688673835,0.0623059603267504,0.1290842935539117
2019,0.009448849866511289,0.29983862304775954,1.1292559814533756,-0.3766031246600907,-0.8524021115418672,-1.1101888791552235,-0.6474672799870187,-0.5145485955867732,-0.4209272099404875,0.04724908202024136,-0.27548084906298154,0.28592477478274686,-0.8434391788295024,0.3173034968849,-0.8527051043732021,1.1769884526003993,0.11928523423552329,-0.6840038813812749,-0.12116032051780223,0.05027779446978764,-0.8670971469485849,-0.3439933603508527,-0.6277860364350815,0.12904155476143087,0.1574876490172641,0.03598931694398322,0.19129968582323442
2020,0.003637585394619336,-1.438535285861914,3.0113492838756684,-0.5212772697088848,-0.8608738499289541,0.060487383529584715,-0.6771077890506983,-0.346159401588914,-0.12570957065629385,0.050006586812399334,-0.06969492674666866,-0.4578156284870222,-0.887210119379159,0.003307228841157972,-0.8609440195519761,1.2007278223842623,0.21320322490566956,-0.6210188818400648,-0.14135370727076935,-1.0973675140797146,-0.875918672453352,-0.7463920104938958,-0.6277860364350815,0.23670812805931174,-1.2599011921381125,-0.4155763983192633,-0.23975687752568242
2021,0.029810455916880807,0.3379133688316021,-6.237794945171027,0.3159670460793287,-0.8614789740994603,0.1056776416143852,-0.6522838627098666,0.07020125172241287,0.18003547109665363,0.06605697158400692,0.18932884610124656,-0.5835733284346539,-0.9051839723029453,0.22138048664069876,-0.8613478879430925,1.2500326487527262,0.06315748514076303,-0.5822451179179517,-0.12116032051780246,-0.06776572298101823,-0.875918672453352,0.10991231701049986,-0.6277860364350815,0.1531873671554409,1.6809396007352877,0.2629050102179109,0.0774910414281319
2022,0.14261996394757626,2.8195182137999386,3.3698432462418193,-0.31564536926988174,-0.8651097191224976,-0.1411159822281356,-0.6330175318184749,1.0370710527277627,0.3406487290825051,0.037343074115121944,0.00511874418181546,1.9660957222392494,-0.9078570068403289,0.22274402394720383,-0.863730711450679,1.2503003193536735,0.05704312480997675,-0.5646957572503287,-0.14135370727076935,0.15520536553717076,-0.8803294352057356,-0.14670305073786372,-0.6277860364350815,-0.19039566822162035,0.14784554805702355,0.10361089066923979,0.1893775842734503
2023,0.7065787825060641,-2.3059969783984204,0.05377409435492275,1.1014213955465735,-0.8657148432930037,-0.010389297697915856,-0.6630285472454505,-0.6147690908074118,-0.1899436145966571,0.026048943677796865,-0.11677134612401252,2.475476203029747,-0.9298864983725593,0.3059057260038942,-0.865628892888926,1.2760383250253822,0.16381575304935625,-0.49345223504200186,-0.12116032051780223,-0.8896983630088522,-0.8803294352057356,-0.011037220118209179,-0.696925467760531,0.07362493615222743,0.041782437494376046,-0.04043351830994735,0.24471387625933572
2024,1.4503762741107338,0.09941078157000138,-0.1075481887098455,-2.6762706353967882,-0.8626892224404727,0.03837028965733391,-0.6682156363315944,0.11992062376634915,0.12047401755686016,0.0337088800597789,0.014768434037261358,2.8111135374585494,-0.9363616941053593,0.10367297994807556,-0.8627614273119998,1.3230608916595885,0.3180358227355864,-0.3851417102627661,-0.14135370727076935,0.3738044719275521,-0.8773889267041466,0.040009922928508246,-0.696925467760531,0.044333294887362706,0.20569815381846746,0.6508576471055938,1.0245812892743087
